"year","month","ACLED_BRD_state","ACLED_BRD_nonstate","ACLED_BRD_total","Shape_Leng","Shape_Area","ADM3_EN","ADM3_PCODE","ADM3_REF","ADM3ALT1EN","ADM3ALT2EN","ADM2_EN","ADM2_PCODE","ADM1_EN","ADM1_PCODE","ADM0_EN","ADM0_PCODE","date","validOn","validTo","GID_0","GID_1","GID_2","GID_3"
2024,4,4,0,4,1.74846004724,0.0667677070866,"Awabel","ET030612",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030612"
2024,8,2,0,2,1.74846004724,0.0667677070866,"Awabel","ET030612",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030612"
2024,3,1,0,1,1.2906246264,0.0515551310566,"Dejen","ET030613",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030613"
2024,8,1,0,1,1.2906246264,0.0515551310566,"Dejen","ET030613",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030613"
2024,11,10,0,10,1.2906246264,0.0515551310566,"Dejen","ET030613",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030613"
2025,2,1,0,1,1.2906246264,0.0515551310566,"Dejen","ET030613",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030613"
2025,3,3,0,3,1.2906246264,0.0515551310566,"Dejen","ET030613",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030613"
2024,1,15,0,15,1.4985316234,0.0743294845835,"Shebel Bernta","ET030614",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030614"
2024,3,10,0,10,1.4985316234,0.0743294845835,"Shebel Bernta","ET030614",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030614"
2024,5,10,0,10,1.4985316234,0.0743294845835,"Shebel Bernta","ET030614",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030614"
2024,6,2,0,2,1.4985316234,0.0743294845835,"Shebel Bernta","ET030614",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030614"
2024,9,10,0,10,1.4985316234,0.0743294845835,"Shebel Bernta","ET030614",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030614"
2024,11,10,0,10,1.4985316234,0.0743294845835,"Shebel Bernta","ET030614",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030614"
2025,1,4,0,4,1.4985316234,0.0743294845835,"Shebel Bernta","ET030614",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030614"
2025,1,1,0,1,1.4985316234,0.0743294845835,"Shebel Bernta","ET030614",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030614"
2016,8,0,1,1,0.375308990114,0.00543481273443,"Debre Markos town","ET030615",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030615"
2023,7,0,2,2,0.375308990114,0.00543481273443,"Debre Markos town","ET030615",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030615"
2023,8,13,0,13,0.375308990114,0.00543481273443,"Debre Markos town","ET030615",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030615"
2023,9,81,0,81,0.375308990114,0.00543481273443,"Debre Markos town","ET030615",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030615"
2023,10,17,0,17,0.375308990114,0.00543481273443,"Debre Markos town","ET030615",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030615"
2024,3,10,0,10,0.375308990114,0.00543481273443,"Debre Markos town","ET030615",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030615"
2024,4,0,1,1,0.375308990114,0.00543481273443,"Debre Markos town","ET030615",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030615"
2024,6,2,0,2,0.375308990114,0.00543481273443,"Debre Markos town","ET030615",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030615"
2024,9,6,0,6,0.375308990114,0.00543481273443,"Debre Markos town","ET030615",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030615"
2024,10,23,0,23,0.375308990114,0.00543481273443,"Debre Markos town","ET030615",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030615"
2024,11,20,0,20,0.375308990114,0.00543481273443,"Debre Markos town","ET030615",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030615"
2025,3,13,0,13,0.375308990114,0.00543481273443,"Debre Markos town","ET030615",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030615"
2025,4,10,0,10,0.375308990114,0.00543481273443,"Debre Markos town","ET030615",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030615"
2025,6,4,0,4,0.375308990114,0.00543481273443,"Debre Markos town","ET030615",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030615"
2024,9,3,2,5,1.19118384516,0.0360633573469,"Senan","ET030616",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030616"
2025,1,2,0,2,1.19118384516,0.0360633573469,"Senan","ET030616",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030616"
2025,3,3,0,3,1.19118384516,0.0360633573469,"Senan","ET030616",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030616"
2024,6,4,0,4,1.7997904501,0.0563024160576,"Aneded","ET030617",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030617"
2024,7,1,0,1,1.7997904501,0.0563024160576,"Aneded","ET030617",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030617"
2024,8,2,0,2,1.7997904501,0.0563024160576,"Aneded","ET030617",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030617"
2024,8,8,0,8,1.7997904501,0.0563024160576,"Aneded","ET030617",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030617"
2024,11,13,0,13,1.7997904501,0.0563024160576,"Aneded","ET030617",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030617"
2025,1,4,0,4,1.7997904501,0.0563024160576,"Aneded","ET030617",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030617"
2023,8,1,0,1,0.0736735341983,0.000185512313713,"Amanuel town","ET030618",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030618"
2023,10,8,0,8,0.0736735341983,0.000185512313713,"Amanuel town","ET030618",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030618"
2023,12,3,0,3,0.0736735341983,0.000185512313713,"Amanuel town","ET030618",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030618"
2024,7,13,0,13,0.0736735341983,0.000185512313713,"Amanuel town","ET030618",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030618"
2024,9,3,0,3,0.0736735341983,0.000185512313713,"Amanuel town","ET030618",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030618"
2025,1,1,0,1,0.0736735341983,0.000185512313713,"Amanuel town","ET030618",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030618"
2025,3,1,0,1,0.0736735341983,0.000185512313713,"Amanuel town","ET030618",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030618"
2024,4,1,0,1,1.00835335831,0.0482477533693,"Sedae","ET030619",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030619"
2025,2,16,0,16,1.00835335831,0.0482477533693,"Sedae","ET030619",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030619"
2023,9,4,0,4,0.0682147015082,0.000319975854932,"Gundwoin town","ET030620",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030620"
2024,2,3,0,3,0.0682147015082,0.000319975854932,"Gundwoin town","ET030620",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030620"
2023,6,12,0,12,0.0931121055576,0.000275025092371,"Debrework town","ET030621",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030621"
2023,10,4,0,4,0.0931121055576,0.000275025092371,"Debrework town","ET030621",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030621"
2024,3,10,0,10,0.0931121055576,0.000275025092371,"Debrework town","ET030621",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030621"
2024,4,61,0,61,0.0931121055576,0.000275025092371,"Debrework town","ET030621",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030621"
2024,8,10,0,10,0.0931121055576,0.000275025092371,"Debrework town","ET030621",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030621"
2024,9,3,0,3,0.0931121055576,0.000275025092371,"Debrework town","ET030621",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030621"
2024,10,3,0,3,0.0931121055576,0.000275025092371,"Debrework town","ET030621",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030621"
2024,11,3,0,3,0.0931121055576,0.000275025092371,"Debrework town","ET030621",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030621"
2024,12,2,0,2,0.0931121055576,0.000275025092371,"Debrework town","ET030621",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030621"
2025,1,8,0,8,0.0931121055576,0.000275025092371,"Debrework town","ET030621",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030621"
2025,3,1,0,1,0.0931121055576,0.000275025092371,"Debrework town","ET030621",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030621"
2025,4,1,0,1,0.0931121055576,0.000275025092371,"Debrework town","ET030621",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030621"
2024,4,3,0,3,0.0430172732508,0.000126212830415,"Lumame town","ET030622",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030622"
2024,11,6,0,6,0.0430172732508,0.000126212830415,"Lumame town","ET030622",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030622"
2025,1,3,0,3,0.0430172732508,0.000126212830415,"Lumame town","ET030622",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030622"
2025,3,1,0,1,0.0430172732508,0.000126212830415,"Lumame town","ET030622",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030622"
2024,3,10,0,10,0.134453205965,0.00115277962369,"Merto Lemariyam town","ET030623",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030623"
2024,9,20,0,20,0.134453205965,0.00115277962369,"Merto Lemariyam town","ET030623",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030623"
2025,1,4,0,4,0.134453205965,0.00115277962369,"Merto Lemariyam town","ET030623",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030623"
2025,2,1,0,1,0.134453205965,0.00115277962369,"Merto Lemariyam town","ET030623",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030623"
2025,3,2,0,2,0.134453205965,0.00115277962369,"Merto Lemariyam town","ET030623",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030623"
2025,4,1,0,1,0.134453205965,0.00115277962369,"Merto Lemariyam town","ET030623",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030623"
2025,5,0,1,1,0.134453205965,0.00115277962369,"Merto Lemariyam town","ET030623",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030623"
2023,4,2,0,2,0.0769001739005,0.000213501757195,"Dejen town","ET030698",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030698"
2023,7,2,0,2,0.0769001739005,0.000213501757195,"Dejen town","ET030698",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030698"
2024,4,17,0,17,0.0769001739005,0.000213501757195,"Dejen town","ET030698",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030698"
2024,7,10,0,10,0.0769001739005,0.000213501757195,"Dejen town","ET030698",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030698"
2024,8,1,0,1,0.0769001739005,0.000213501757195,"Dejen town","ET030698",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030698"
2024,10,13,0,13,0.0769001739005,0.000213501757195,"Dejen town","ET030698",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030698"
2024,11,10,0,10,0.0769001739005,0.000213501757195,"Dejen town","ET030698",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030698"
2025,1,3,0,3,0.0769001739005,0.000213501757195,"Dejen town","ET030698",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030698"
2025,2,1,0,1,0.0769001739005,0.000213501757195,"Dejen town","ET030698",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030698"
2023,8,8,0,8,0.0716556411817,0.00029116846844,"Bechena Town","ET030699",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030699"
2024,4,0,2,2,0.0716556411817,0.00029116846844,"Bechena Town","ET030699",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030699"
2024,7,1,0,1,0.0716556411817,0.00029116846844,"Bechena Town","ET030699",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030699"
2024,10,13,0,13,0.0716556411817,0.00029116846844,"Bechena Town","ET030699",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030699"
2024,11,3,0,3,0.0716556411817,0.00029116846844,"Bechena Town","ET030699",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030699"
2025,3,1,0,1,0.0716556411817,0.00029116846844,"Bechena Town","ET030699",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030699"
2025,6,2,0,2,0.0716556411817,0.00029116846844,"Bechena Town","ET030699",NA,NA,NA,"East Gojam","ET0306","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0306","ET030699"
2022,11,0,3,3,2.13606697108,0.0955193308907,"Semen Achefer","ET030701",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030701"
2024,2,4,0,4,2.13606697108,0.0955193308907,"Semen Achefer","ET030701",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030701"
2024,2,3,0,3,2.13606697108,0.0955193308907,"Semen Achefer","ET030701",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030701"
2024,4,1,0,1,2.13606697108,0.0955193308907,"Semen Achefer","ET030701",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030701"
2024,6,1,0,1,2.13606697108,0.0955193308907,"Semen Achefer","ET030701",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030701"
2024,8,10,0,10,2.13606697108,0.0955193308907,"Semen Achefer","ET030701",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030701"
2024,10,10,0,10,2.13606697108,0.0955193308907,"Semen Achefer","ET030701",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030701"
2024,10,10,0,10,2.13606697108,0.0955193308907,"Semen Achefer","ET030701",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030701"
2024,11,10,0,10,2.13606697108,0.0955193308907,"Semen Achefer","ET030701",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030701"
2024,11,10,0,10,2.13606697108,0.0955193308907,"Semen Achefer","ET030701",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030701"
2025,3,1,0,1,2.13606697108,0.0955193308907,"Semen Achefer","ET030701",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030701"
2025,5,10,0,10,2.13606697108,0.0955193308907,"Semen Achefer","ET030701",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030701"
2023,11,10,0,10,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2024,3,4,0,4,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2024,4,3,0,3,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2024,5,5,0,5,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2024,6,5,0,5,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2024,7,5,0,5,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2024,7,5,0,5,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2024,7,6,0,6,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2024,8,1,0,1,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2024,8,1,0,1,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2024,9,4,0,4,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2024,10,3,0,3,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2024,10,3,0,3,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2024,10,10,0,10,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2025,1,2,0,2,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2025,3,1,0,1,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2025,4,1,0,1,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
2025,4,2,0,2,3.99296096019,0.119627950418,"Bahirdar Zuria","ET030702",NA,NA,NA,"West Gojam","ET0307","Amhara","ET03","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET03","ET0307","ET030702"
